movieId,titre,genres,annee,realisateur,acteurs,mots_cles
70206,"Collector, The",Crime|Horror|Thriller,2009,Marcus Dunstan,"['Josh Stewart', 'Juan Fernández', 'Michael Reilly Burke']","['fight', 'burglar', 'psychopath', 'home', 'gore', 'trap', 'thief', 'slaughter', 'debt', 'slasher', 'torture', 'home invasion', 'masked man', 'killer', 'held captive', 'aftercreditsstinger', 'duringcreditsstinger', 'trapped in a house']"
70208,"Perfect Getaway, A",Horror|Thriller,2009,David Twohy,"['Steve Zahn', 'Milla Jovovich', 'Timothy Olyphant']","['hawaii', 'honeymoon', 'double murder', 'murder', 'whodunit', 'aggressive', 'tense']"
70286,District 9,Mystery|Sci-Fi|Thriller,2009,Neill Blomkamp,"['Sharlto Copley', 'Jason Cope', 'Nathalie Boltt']","['street gang', 'government', 'genetics', 'slum', 'mutation', 'dystopia', 'transformation', 'south africa', 'johannesburg, south africa', 'satire', 'alien', 'prawn', 'alternate history', 'racism', 'metamorphosis', 'xenophobia', 'found footage', 'weapons dealer', 'internment camp', 'alien technology', 'segregation', 'medical experiment', 'private military company', 'based on short film', 'found footage adjacent']"
70293,Julie & Julia,Comedy|Drama|Romance,2009,Nora Ephron,"['Meryl Streep', 'Amy Adams', 'Stanley Tucci']","['cooking', 'cookbook', 'blog', '9/11', 'woman director', 'gastronomy', 'french cuisine', 'culinary arts', 'publishing', 'celebrity chef']"
70301,Obsessed,Crime|Drama|Thriller,2009,Steve Shill,"['Idris Elba', 'Beyoncé', 'Ali Larter']",[]
70305,Race to Witch Mountain,Adventure|Children|Fantasy|Sci-Fi|Thriller,2009,Andy Fickman,"['Dwayne Johnson', 'AnnaSophia Robb', 'Alexander Ludwig']","['spacecraft', 'teleportation', 'mountain', 'laser', 'telekinesis', 'sequel', 'alien', 'super power', 'military', 'duringcreditsstinger']"
70334,Hannah Montana: The Movie,Comedy|Drama|Musical|Romance,2009,Peter Chelsom,"['Miley Cyrus', 'Billy Ray Cyrus', 'Emily Osment']","['double life', 'countryside', 'pop star', 'musical', 'malibu', 'celebrity', 'tennessee', 'singer', 'teen movie', 'teenage girl', 'los angeles, california', 'hometown', 'nostalgic', 'teenage romance', 'based on tv series']"
70336,G.I. Joe: The Rise of Cobra,Action|Adventure|Sci-Fi|Thriller,2009,Stephen Sommers,"['Adewale Akinnuoye-Agbaje', 'Christopher Eccleston', 'Lee Byung-hun']","['government', 'technology', 'hostage', 'laser', 'warhead', 'president', 'revenge', 'murder', 'attack', 'terrorism', 'explosion', 'scientist', 'evil', 'cobra', '2020s']"
70361,12 Rounds,Action|Thriller,2009,Renny Harlin,"['John Cena', 'Aidan Gillen', 'Ashley Scott']","['police', 'cop', 'revenge', 'cat and mouse', 'family']"
70451,Max Manus,Action|Drama|War,2008,Espen Sandberg,"['Aksel Hennie', 'Agnes Kittelsen', 'Nicolai Cleve Broch']","['nazi', 'escape', 'bomb', 'resistance', 'world war ii', 'trauma', 'idealism', 'saboteur', 'norway', 'train', 'terrorism']"
70492,Winds of the Wasteland,Western,1936,Mack V. Wright,"['John Wayne', 'Phyllis Fraser', 'Lew Kelly']","['contract', 'stagecoach', 'pony express', 'telegraph']"
70521,Lost in Austen,Drama|Fantasy|Romance|Sci-Fi,2008,,,
70533,Evangelion: 1.0 You Are (Not) Alone (Evangerion shin gekijôban: Jo),Action|Animation|Sci-Fi,2007,摩砂雪,"['緒方恵美', 'Megumi Hayashibara', 'Kotono Mitsuishi']","['parent child relationship', 'dystopia', 'post-apocalyptic future', 'remake', 'mecha', 'giant robot', 'alien invasion', 'military', 'family issues', 'anime', 'philosophical', 'father son conflict', 'complex', 'based on tv series', 'suspense', 'enchant']"
70545,"Deal, The",Comedy,2008,Gil Cates Jr.,"['Burt Reynolds', 'Bret Harrison', 'Shannon Elizabeth']","['poker', 'restart', 'call girl', 'competition', 'mentor', 'confidence', 'loser', 'gain', 'turnier', 'money', 'illegal prostitution']"
70565,"Goods: Live Hard, Sell Hard, The",Comedy,2009,Neal Brennan,"['Jeremy Piven', 'Ving Rhames', 'James Brolin']","['competition', 'duringcreditsstinger']"
70599,"Time Traveler's Wife, The",Drama|Romance|Sci-Fi,2009,Robert Schwentke,"['Eric Bana', 'Rachel McAdams', 'Arliss Howard']","['future', 'husband wife relationship', 'based on novel or book', 'time travel', 'time', 'love', 'travel', 'tragic love', 'relationship', 'disorder', 'genetic disorder', 'loving']"
70637,I Can't Think Straight,Drama|Romance,2007,Shamim Sarif,"['Lisa Ray', 'Sheetal Sheth', 'Antonia Frering']","['lgbt', 'woman director', 'lesbian']"
70641,Miss March,Comedy,2009,Zach Cregger,"['Zach Cregger', 'Trevor Moore', 'Raquel Alessi']","['first time', 'virgin', 'affectation', 'road trip', 'playboy', 'duringcreditsstinger', 'curious', 'anxious', 'hilarious', 'ambiguous', 'antagonistic', 'bold', 'callous', 'celebratory', 'conceited', 'euphoric', 'forceful', 'mocking', 'optimistic']"
70663,"I Love You, Beth Cooper",Comedy|Romance,2009,Chris Columbus,"['Hayden Panettiere', 'Paul Rust', 'Jack Carpenter']","['virgin', 'high school', 'based on novel or book', 'affectation', 'cheerleader', 'graduation', 'aspen', 'friends', 'in the closet', 'aggressive', 'candid', 'popular girl', 'based on young adult novel', 'anxious', 'admiring', 'adoring', 'ambiguous', 'apathetic', 'apologetic']"
70687,Paper Heart,Comedy|Documentary|Drama|Romance,2009,Nicholas Jasenovec,"['Lo Mutuc', 'Michael Cera', 'Jake Johnson']","['love', 'aftercreditsstinger']"
70697,G-Force,Action|Adventure|Children|Fantasy,2009,Hoyt Yeatman,"['Sam Rockwell', 'Jon Favreau', 'Tracy Morgan']","['secret agent', 'guinea pig', 'dyr', 'duringcreditsstinger', 'hilarious', 'enthusiastic']"
70703,Christopher Columbus: The Discovery,Adventure,1992,John Glen,"['Georges Corraface', 'Marlon Brando', 'Tom Selleck']",['biography']
70708,Tetro,Drama|Mystery,2009,Francis Ford Coppola,"['Vincent Gallo', 'Alden Ehrenreich', 'Maribel Verdú']","['ship', 'based on novel or book', 'birthday', 'brother', 'confession', 'cruise', 'search', 'rivalry', 'love', 'writer', 'ego', 'injury']"
70728,Bronson,Action|Comedy|Drama|Thriller,2009,Nicolas Winding Refn,"['Tom Hardy', 'Matt King', 'James Lance']","['prison', 'isolation', 'biography', 'based on true story', 'solitary confinement', 'cynical']"
70862,It Might Get Loud,Documentary,2008,Davis Guggenheim,"['Jimmy Page', 'The Edge', 'Jack White']","['guitar', 'interview', 'guitar player', 'rockumentary', 'virtuoso', 'session musicians', 'expert opinion', 'music documentary', 'electric guitar', 'rock musicians', 'guitarist']"
70932,My Life in Ruins,Comedy,2009,Donald Petrie,"['Nia Vardalos', 'Richard Dreyfuss', 'Αλέξης Γεωργούλης']","['beach', 'greece', 'tour bus', 'tour guide', 'viagra', 'hospital', 'cheerful']"
70946,Troll 2,Fantasy|Horror,1990,Claudio Fragasso,"['Michael Stephenson', 'George Hardy', 'Margo Prey']","['witch', 'small town', 'monster', 'dance performance', 'poison', 'seduction', 'hallucination', 'cult', 'vacation', 'delirium', 'sandwich', 'fasting', 'séance', 'recreational vehicle', 'family values', 'farming community', 'goblin', 'family exchange', 'vegetarianism', 'hospitality', 'cassette tape', 'odd religious customs', 'community spirit', 'healthy food', 'herbal remedies', 'popcorn', 'dating woes', 'dead grandfather', 'power of goodness', 'supernatural phenomena', 'appreciative']"
70984,Taking Woodstock,Comedy,2009,Ang Lee,"['Demetri Martin', 'Imelda Staunton', 'Henry Goodman']","['based on novel or book', 'biography', 'woodstock, new york', 'music festival', 'dog tag', 'catskills', '1960s']"
70990,If These Walls Could Talk,Drama,1996,Cher,"['Demi Moore', 'Sissy Spacek', 'Cher']","['nurse', 'homicide', '1970s', 'pregnancy', 'pro-life protesters', 'gunshot', 'multiple storylines', 'woman director', 'hemorrhage', 'abortion', '1950s', '1990s', 'abortion clinic', 'unplanned pregnancy', 'illegal abortion', 'dramatic', 'tragic']"
70994,Halloween II,Horror|Thriller,2009,Rob Zombie,"['Scout Taylor-Compton', 'Malcolm McDowell', 'Tyler Mane']","['post-traumatic stress disorder (ptsd)', 'nurse', 'therapist', 'loss of loved one', 'shotgun', 'insanity', 'trauma', 'pentagram', 'halloween', 'barn', 'female friendship', 'sequel', 'remake', 'rampage', 'purgatory', 'mental institution', 'hospital', 'slasher', 'murderer', 'reboot', 'white horse', 'duringcreditsstinger', 'sinister', 'holiday horror', 'gloomy', 'mean spirited']"
71033,"Secret in Their Eyes, The (El secreto de sus ojos)",Crime|Drama|Mystery|Romance|Thriller,2009,Juan José Campanella,"['Ricardo Darín', 'Soledad Villamil', 'Pablo Rago']","['rape', 'police', 'kidnapping', 'homicide', 'writing', 'investigation', 'partner', 'murder', 'tension', 'argentina', 'justice', 'shocking', 'legal drama', 'secret']"
71057,9,Adventure|Animation|Sci-Fi,2009,Shane Acker,"['Elijah Wood', 'Christopher Plummer', 'Martin Landau']","['friendship', 'man vs machine', 'hope', 'dystopia', 'post-apocalyptic future', 'steampunk', 'coward', 'end of world', 'rag doll']"
71106,Frequently Asked Questions About Time Travel,Comedy|Sci-Fi,2009,Gareth Carrivick,"[""Chris O'Dowd"", 'Dean Lennox Kelly', 'Marc Wootton']","['time travel', 'aftercreditsstinger', 'duringcreditsstinger', 'time paradox']"
71108,"White Ribbon, The (Das weiße Band)",Drama|Mystery,2009,Michael Haneke,"['Christian Friedel', 'Ernst Jacobi', 'Leonie Benesch']","['child abuse', 'authority', 'pastor', 'nanny', 'northern germany', 'punishment', 'puritan', 'incest', 'tailor', 'school teacher', 'future war', 'suppression', 'shame', 'small village', 'land baron', 'village people', '1910s', 'east elbia', 'landowner', 'patronage', 'rural setting', 'fear of the unknown']"
71129,Green Lantern: First Flight,Action|Adventure|Animation|Fantasy|Sci-Fi,2009,Lauren Montgomery,"['Christopher Meloni', 'Victor Garber', 'Michael Madsen']","['superhero', 'based on comic', 'alien', 'super power', 'woman director']"
71131,"Most Hated Family in America, The",Documentary,2007,Geoffrey O'Connor,"['Louis Theroux', 'Fred Phelps', 'Shirley Phelps-Roper']","['bible', 'protest', 'dead soldier', 'god', 'male homosexuality', 'southern baptist', 'biblical code']"
71135,Pandorum,Horror|Sci-Fi|Thriller,2009,Christian Alvart,"['Ben Foster', 'Dennis Quaid', 'Cam Gigandet']","['spacecraft', 'mission', 'mutation', 'dystopia', 'survival', 'creature', 'pandorum']"
71147,Death of a Cyclist (Muerte de un ciclista),Drama,1955,Juan Antonio Bardem,"['Lucia Bosè', 'Alberto Closas', 'Bruna Corrà']","['adultery', 'madrid, spain', 'lover', 'bicycle', 'hit-and-run', 'road accident', 'university', 'extramarital affair', 'accident']"
71156,"Men Who Stare at Goats, The",Action|Comedy|Drama,2009,Grant Heslov,"['George Clooney', 'Ewan McGregor', 'Jeff Bridges']","['vietnam veteran', 'kuwait', 'new age', 'paranoid fantasy', 'hippie lifestyle', 'drug use', 'psychedelic drug']"
71160,"Hunt For Gollum, The",Action|Adventure|Fantasy,2009,,,
71205,Jennifer's Body,Comedy|Horror|Sci-Fi|Thriller,2009,Karyn Kusama,"['Megan Fox', 'Amanda Seyfried', 'Johnny Simmons']","['high school', 'minnesota', 'halloween', 'possession', 'slumber party', 'gore', 'sexual murder', 'teenage girl', 'demon', 'rock band', 'succubus', 'satanic ritual', 'candlelight vigil', 'duringcreditsstinger', 'woman director', 'virgin sacrifice', 'frenemies', 'bloodthirsty']"
71211,"Informant!, The",Comedy|Crime|Drama|Thriller,2009,Steven Soderbergh,"['Matt Damon', 'Scott Bakula', 'Joel McHale']","['fbi', 'lie', 'agriculture', 'based on true story', 'informant', 'witness to murder', 'surveillance', 'corn', 'price-fixing']"
71248,Extract,Comedy,2009,Mike Judge,"['Jason Bateman', 'Mila Kunis', 'Kristen Wiig']","['adultery', 'infidelity', 'thief', 'business', 'manufacturing', 'industrial accident', 'duringcreditsstinger', 'sexless marriage', 'con woman', 'misfortune', 'factory owner', 'adulterous wife']"
71252,"Final Destination, The (Final Destination 4) (Final Destination in 3-D, The)",Horror|Thriller,2009,David R. Ellis,"['Bobby Campo', 'Shantel VanSanten', 'Nick Zano']","['dying and death', 'plan', 'car race', 'gore', 'stock car racing', 'car crash', 'sequel', 'premonition', 'vision', 'death', 'cheating death', 'supernatural horror', 'horror']"
71254,Gamer,Action|Sci-Fi|Thriller,2009,Mark Neveldine,"['Gerard Butler', 'Amber Valletta', 'Michael C. Hall']","['mind control', 'prisoner', 'video game', 'dystopia', 'gun battle', 'wrongful imprisonment', 'wrongful conviction', 'online gaming', '2030s', 'death game', 'not too distant future']"
71264,Cloudy with a Chance of Meatballs,Animation|Children|Fantasy|IMAX,2009,Phil Lord,"['Bill Hader', 'Anna Faris', 'James Caan']","['based on novel or book', 'inventor', 'weather', 'food', ""based on children's book"", '3d animation', 'hopeful']"
71268,Tyler Perry's I Can Do Bad All by Myself,Comedy|Drama,2009,Tyler Perry,"['Tyler Perry', 'Taraji P. Henson', 'Adam Rodriguez']","['aunt', 'sequel', 'singer', 'teenage girl', 'mistress', 'church', 'alcohol abuse', 'diabetic', 'duringcreditsstinger', 'emotionally distant', 'handyman', 'kept woman', 'estranged mother', 'black cinema', 'unwanted guest', 'children in need', 'bar', 'taking care of siblings']"
71282,"Food, Inc.",Documentary,2008,Robert Kenner,"['Michael Pollan', 'Eric Schlosser', 'Richard Lobb']","['agriculture', 'food', 'food industry', 'monsanto', 'organic food', 'sustainable', 'corn', 'vegan', 'veganism', 'meat industry', 'go vegan']"
71302,Attack of the 50 Foot Woman,Comedy|Sci-Fi,1958,Nathan Juran,"['Allison Hayes', 'William Hudson', 'Yvette Vickers']","['infidelity', 'california', 'kidnapping', 'alien', 'ufo', 'revenge', 'mistress', 'desert', 'psychotronic', 'giant', 'chrysler imperial', 'woman scorned', 'adulterous husband', 'gigantism']"
71304,Thirst (Bakjwi),Drama|Horror,2009,Park Chan-Wook,"['Song Kang-ho', '김옥빈', 'Kim Hae-sook']","['vampire', 'priest', 'self mutilation', 'childhood friends', 'blood transfusion', 'confessional', 'catholic guilt', 'lesion', 'jumping off a building']"
71327,Bright Star,Drama|Romance,2009,Jane Campion,"['Abbie Cornish', 'Ben Whishaw', 'Paul Schneider']","['london, england', 'poet', 'duringcreditsstinger', 'woman director', '19th century', 'john keats']"
71341,Blood Creek (a.k.a. Town Creek),Horror,2009,Joel Schumacher,"['Dominic Purcell', 'Henry Cavill', 'Michael Fassbender']","['farm', 'nazi', 'immortality', 'ritual', 'barn', 'rifle', 'west virginia', 'iraq war veteran', 'revenge', 'occult', 'lunar eclipse']"
71379,Paranormal Activity,Horror|Thriller,2009,Oren Peli,"['Katie Featherston', 'Micah Sloat', 'Mark Fredrichs']","['haunting', 'ouija board', 'psychic', 'entity', 'demonic possession', 'found footage', 'supernatural phenomena', 'supernatural horror', 'pseudo-documentary', 'suspenseful', 'horrified', 'faux documentary']"
71429,World's Greatest Dad,Comedy|Drama,2009,Bobcat Goldthwait,"['Robin Williams', 'Alexie Gilmore', 'Daryl Sabara']","['high school', 'adolescence', 'poetry', 'lie', 'rejection', 'teacher', 'vulgarity']"
71438,Still Walking (Aruitemo aruitemo),Drama,2008,Hirokazu Kore-eda,"['Hiroshi Abe', 'Yui Natsukawa', 'YOU']","['generations conflict', 'family relationships', 'bereavement', 'family reunion', 'family gathering', 'blended family', 'father son conflict', 'father son relationship', 'mother son relationship', 'loss of child', 'memorial day']"
71453,"Blood of the Beasts (Sang des bêtes, Le)",Documentary|Drama,1949,Georges Franju,"['Georges Hubert', 'Nicole Ladmiral', 'Alfred Macquart']","['gore', 'butcher', 'meat', 'slaughterhouse', 'animal abuse', 'animal cruelty', 'animal slaughter', 'skinning', 'abattoir', 'short film', 'shockumentary']"
71462,"Cove, The",Documentary,2009,Louie Psihoyos,"['Hayden Panettiere', 'Joe Chisholm', 'Mandy-Rae Cruikshank']","['dying and death', 'japan', 'suffering', 'ocean', 'dolphin', 'nationalism', 'massacre', 'whaling', 'animal killing', 'expose', 'fishing boat', 'activist', 'cove', 'animal rights organization', 'illegal fishing']"
71464,"Serious Man, A",Comedy|Drama,2009,Ethan Coen,"['Michael Stuhlbarg', 'Richard Kind', 'Fred Melamed']","['dreams', 'midlife crisis', 'professor', 'minnesota', 'dark comedy', 'rabbi', 'bar mitzvah', 'marijuana', 'morality', 'jewish american', 'bribery', 'school bus', 'bribe', 'jewish family', 'physics professor', '1960s', 'ethics', 'transistor radio', 'nightmares', 'flirty neighbor']"
71466,City Island,Comedy|Drama,2009,Raymond De Felitta,"['Andy Garcia', 'Julianna Margulies', 'Steven Strait']","['fetishism', 'stripper', 'family secrets', 'dysfunctional family', 'prison guard', 'convict', 'audition', 'chubby woman', 'extramarital affair', 'bronx, new york city', 'acting lesson']"
71468,Ink,Action|Fantasy|Sci-Fi,2009,Jamin Winans,"['Christopher Soren Kelly', 'Jessica Duffy', 'Quinn Hunchar']","['parent child relationship', 'supernatural', 'incubus', 'absurd']"
71484,Metropia,Animation|Sci-Fi,2009,Tarik Saleh,"['Vincent Gallo', 'Juliette Lewis', 'Udo Kier']","['mind control', 'future', 'dystopia', 'adult animation']"
71494,"Haunted World of El Superbeasto, The",Action|Animation|Comedy|Horror|Thriller,2009,Rob Zombie,"['Tom Papa', 'Sheri Moon Zombie', 'Paul Giamatti']","['hero', 'monster', 'halloween', 'based on comic', 'zombie', 'robot', 'catfight', 'death', 'adult animation', 'nudity', 'female nudity']"
71500,Trick 'r Treat,Comedy|Horror|Thriller,2007,Michael Dougherty,"['Brian Cox', 'Quinn Lord', 'Anna Paquin']","['monster', 'holiday', 'halloween', 'paranormal phenomena', 'undead', 'anthology', 'woods', 'serial killer', 'werewolf', 'corpse', 'school bus', 'horror anthology', 'holiday horror']"
71518,Whip It,Comedy|Drama,2009,Drew Barrymore,"['Elliot Page', 'Alia Shawkat', 'Marcia Gay Harden']","['small town', 'sports', 'texas', 'female friendship', 'coming of age', 'roller derby', 'austin, texas', 'duringcreditsstinger', 'woman director', 'exhilarated']"
71520,"Invention of Lying, The",Comedy,2009,Ricky Gervais,"['Ricky Gervais', 'Jennifer Garner', 'Louis C.K.']","['screenwriter', 'lie', 'invention', 'heaven', 'romance', 'wealth', 'fame', 'religion', 'lies', 'romantic comedy', 'truth-telling-world']"
